,positive adj count,negative adj count,sentiment
6087,1,2,1
6088,4,1,1
6089,1,0,0
6090,5,6,1
6091,1,4,1
6092,2,2,0
6093,3,3,1
6094,14,7,1
6095,0,0,1
6096,1,11,0
6097,4,1,1
6098,6,2,1
6099,1,6,0
6100,9,4,1
6101,16,4,1
6102,1,2,1
6103,4,2,1
6104,3,9,0
6105,2,0,1
6106,9,1,1
6107,8,3,1
6108,0,4,0
6109,1,2,0
6110,3,2,0
6111,0,1,0
6112,9,9,0
6113,6,2,1
6114,5,4,0
6115,3,3,0
6116,2,0,1
6117,0,4,0
6118,7,5,0
6119,4,0,1
6120,3,3,1
6121,5,1,1
6122,3,1,0
6123,3,4,0
6124,1,3,0
6125,4,3,0
6126,2,3,0
6127,3,2,1
6128,12,6,1
6129,3,2,0
6130,3,0,1
6131,9,1,1
6132,1,4,0
6133,0,3,0
6134,6,25,0
6135,5,4,1
6136,3,0,1
6137,3,7,0
6138,2,0,1
6139,5,1,1
6140,0,2,0
6141,6,1,1
6142,6,3,1
6143,3,3,0
6144,8,21,0
6145,2,4,0
6146,5,0,0
6147,9,7,0
6148,14,6,1
6149,9,2,1
6150,8,7,1
6151,4,3,0
6152,8,8,0
6153,14,1,1
6154,3,1,0
6155,2,0,0
6156,3,2,1
6157,6,3,1
6158,7,7,1
6159,2,3,0
6160,6,5,1
6161,5,0,1
6162,2,2,1
6163,4,0,1
6164,5,3,0
6165,4,2,1
6166,2,2,0
6167,8,1,1
6168,2,1,0
6169,4,1,0
6170,0,4,0
6171,2,1,0
6172,1,0,1
6173,2,4,0
6174,6,2,1
6175,5,7,1
6176,2,1,1
6177,3,0,1
6178,4,3,0
6179,7,2,1
6180,0,0,1
6181,6,0,1
6182,11,4,1
6183,3,3,1
6184,13,3,1
6185,2,0,1
6186,16,3,1
6187,1,1,1
6188,1,8,0
6189,5,1,0
6190,1,4,0
6191,1,0,0
6192,1,4,0
6193,3,1,1
6194,21,4,1
6195,1,0,1
6196,1,0,0
6197,3,2,0
6198,5,2,1
6199,7,1,1
6200,1,4,0
6201,6,13,0
6202,4,3,0
6203,4,1,1
6204,2,1,1
6205,4,2,1
6206,5,2,1
6207,2,4,0
6208,3,0,1
6209,7,4,1
6210,3,3,0
6211,5,0,1
6212,1,3,0
6213,0,1,1
6214,2,0,1
6215,1,2,1
6216,11,12,0
6217,3,6,0
6218,5,4,0
6219,4,5,1
6220,4,0,1
6221,5,2,1
6222,0,1,1
6223,2,3,0
6224,3,4,1
6225,4,1,0
6226,2,0,1
6227,1,3,0
6228,2,2,0
6229,5,9,0
6230,1,6,0
6231,2,1,1
6232,6,2,1
6233,1,1,0
6234,2,0,0
6235,3,1,1
6236,26,14,1
6237,1,2,0
6238,4,2,1
6239,7,4,0
6240,1,4,1
6241,0,1,0
6242,3,6,0
6243,2,2,0
6244,0,4,1
6245,3,1,1
6246,1,7,0
6247,2,1,0
6248,6,4,0
6249,2,2,1
6250,0,4,0
6251,9,1,1
6252,4,10,0
6253,0,1,0
6254,4,12,0
6255,1,3,0
6256,0,6,0
6257,6,5,1
6258,8,5,1
6259,4,4,0
6260,3,3,0
6261,0,1,0
6262,2,2,0
6263,10,1,1
6264,6,4,1
6265,3,0,0
6266,0,1,1
6267,8,4,1
6268,2,9,0
6269,5,13,0
6270,9,5,1
6271,5,0,1
6272,3,4,0
6273,11,0,1
6274,0,3,0
6275,1,7,0
6276,2,1,1
6277,5,2,0
6278,18,7,1
6279,3,0,0
6280,5,0,1
6281,5,4,0
6282,6,1,1
6283,2,1,1
6284,3,5,0
6285,3,3,1
6286,4,3,1
6287,4,3,1
6288,2,2,0
6289,0,1,1
6290,4,10,0
6291,3,1,0
6292,2,4,0
6293,10,12,0
6294,4,3,0
6295,13,0,1
6296,5,6,0
6297,2,2,0
6298,4,7,1
6299,1,0,1
6300,2,0,1
6301,0,4,0
6302,3,0,1
6303,1,0,0
6304,5,9,0
6305,11,1,1
6306,13,5,1
6307,2,1,1
6308,3,2,1
6309,8,1,1
6310,5,1,1
6311,3,2,1
6312,3,2,0
6313,2,3,1
6314,2,4,0
6315,4,0,1
6316,1,1,1
6317,8,7,0
6318,1,7,0
6319,8,0,1
6320,5,3,1
6321,8,0,1
6322,3,1,0
6323,1,1,0
6324,9,12,0
6325,5,0,1
6326,8,4,0
6327,10,0,1
6328,1,1,0
6329,4,6,0
6330,6,1,1
6331,5,2,1
6332,3,2,0
6333,2,0,0
6334,3,0,1
6335,2,5,1
6336,4,0,1
6337,10,4,1
6338,1,6,0
6339,2,3,0
6340,10,3,1
6341,5,0,1
6342,4,1,1
6343,5,2,1
6344,3,1,1
6345,2,2,0
6346,6,2,0
6347,5,0,1
6348,4,0,1
6349,0,1,0
6350,2,1,1
6351,1,2,0
6352,1,3,0
6353,2,1,1
6354,3,1,0
6355,1,3,0
6356,2,0,1
6357,12,7,0
6358,10,4,1
6359,1,2,0
6360,4,3,0
6361,5,2,0
6362,1,4,0
6363,1,2,0
6364,7,4,1
6365,6,4,1
6366,4,10,0
6367,2,1,1
6368,2,0,1
6369,2,5,1
6370,4,0,1
6371,0,3,0
6372,3,5,0
6373,10,2,1
6374,7,2,1
6375,2,6,1
6376,4,1,1
6377,2,2,0
6378,6,0,1
6379,1,2,0
6380,4,1,0
6381,2,7,0
6382,12,6,0
6383,6,2,1
6384,7,4,1
6385,0,2,0
6386,1,3,1
6387,7,9,0
6388,2,0,1
6389,1,1,0
6390,2,1,1
6391,5,9,1
6392,0,6,0
6393,1,0,0
6394,3,2,0
6395,1,6,0
6396,0,1,0
6397,2,0,0
6398,4,0,1
6399,22,17,1
6400,13,7,0
6401,4,1,1
6402,9,4,0
6403,8,11,0
6404,3,7,1
6405,3,4,1
6406,2,4,0
6407,4,6,0
6408,1,0,1
6409,4,6,0
6410,3,4,0
6411,1,0,1
6412,1,6,1
6413,3,2,0
6414,2,3,0
6415,2,7,0
6416,1,4,0
6417,6,4,0
6418,3,1,1
6419,4,0,1
6420,3,4,0
6421,3,0,1
6422,1,2,0
6423,6,0,1
6424,6,7,1
6425,3,2,0
6426,0,3,0
6427,3,3,0
6428,4,1,1
6429,3,0,1
6430,3,1,1
6431,1,4,0
6432,3,3,0
6433,2,3,1
6434,3,4,0
6435,0,3,0
6436,0,1,1
6437,1,2,1
6438,6,2,1
6439,3,7,0
6440,4,1,0
6441,4,1,1
6442,1,3,0
6443,0,1,0
6444,5,5,0
6445,1,3,0
6446,2,1,1
6447,10,8,1
6448,4,5,1
6449,4,2,1
6450,0,2,0
6451,4,2,0
6452,1,1,1
6453,2,1,1
6454,3,5,1
6455,3,0,1
6456,4,2,0
6457,10,3,1
6458,1,2,0
6459,2,6,0
6460,10,4,0
6461,10,12,0
6462,4,3,1
6463,4,0,1
6464,0,0,1
6465,2,1,1
6466,18,7,1
6467,5,4,1
6468,2,11,0
6469,6,2,1
6470,5,1,1
6471,1,1,0
6472,5,0,1
6473,2,0,1
6474,8,0,1
6475,9,15,1
6476,2,0,1
6477,4,2,1
6478,8,5,1
6479,4,8,0
6480,3,0,1
6481,8,2,0
6482,3,1,1
6483,4,4,0
6484,2,2,0
6485,6,6,1
6486,4,2,1
6487,2,7,1
6488,17,0,1
6489,3,2,1
6490,4,3,1
6491,8,9,1
6492,1,0,1
6493,4,6,0
6494,3,2,1
6495,4,4,1
6496,4,6,1
6497,1,3,1
6498,5,0,1
6499,5,21,0
6500,7,13,1
6501,5,1,1
6502,3,1,1
6503,4,2,1
6504,8,3,1
6505,8,1,0
6506,5,6,0
6507,3,3,1
6508,0,6,0
6509,1,3,0
6510,5,1,1
6511,6,4,1
6512,4,3,0
6513,3,0,0
6514,3,2,1
6515,9,4,1
6516,4,7,0
6517,1,7,1
6518,5,5,0
6519,0,1,0
6520,1,0,1
6521,6,2,1
6522,2,1,1
6523,2,7,0
6524,3,1,1
6525,3,11,0
6526,2,0,1
6527,4,1,1
6528,3,2,1
6529,4,1,1
6530,3,3,1
6531,2,0,1
6532,1,1,0
6533,1,4,0
6534,6,5,1
6535,4,3,1
6536,4,2,1
6537,0,1,0
6538,5,1,1
6539,1,3,1
6540,9,3,1
6541,2,4,0
6542,1,8,0
6543,7,4,1
6544,12,2,1
6545,6,1,1
6546,3,5,0
6547,1,2,0
6548,6,5,0
6549,4,1,1
6550,2,2,0
6551,10,5,1
6552,15,4,1
6553,3,0,1
6554,7,8,0
6555,3,5,0
6556,7,0,1
6557,1,2,0
6558,6,2,0
6559,1,1,0
6560,3,0,1
6561,0,2,0
6562,6,2,1
6563,8,9,1
6564,2,1,0
6565,5,0,1
6566,3,0,1
6567,4,4,1
6568,6,4,0
6569,5,2,1
6570,13,2,1
6571,5,5,1
6572,4,1,1
6573,3,2,0
6574,9,5,1
6575,3,1,1
6576,8,6,0
6577,6,4,0
6578,0,1,1
6579,6,11,0
6580,4,6,0
6581,6,5,0
6582,3,0,1
6583,3,0,1
6584,18,16,0
6585,4,3,0
6586,0,2,1
6587,9,1,1
6588,7,1,1
6589,3,6,0
6590,1,0,0
6591,2,1,1
6592,4,2,0
6593,4,1,0
6594,3,1,1
6595,2,7,0
6596,0,3,0
6597,0,6,0
6598,1,2,0
6599,5,8,0
6600,3,1,1
6601,1,3,0
6602,3,5,0
6603,34,2,1
6604,2,0,1
6605,1,2,1
6606,5,3,1
6607,3,4,0
6608,3,2,1
6609,2,2,1
6610,4,5,1
6611,1,0,1
6612,10,5,1
6613,0,1,1
6614,6,2,0
6615,6,4,1
6616,1,6,0
6617,4,4,1
6618,7,1,1
6619,6,2,1
6620,7,5,1
6621,13,10,0
6622,0,0,1
6623,2,4,1
6624,6,6,1
6625,6,1,1
6626,1,1,1
6627,3,9,0
6628,1,1,0
6629,9,4,1
6630,4,2,0
6631,2,4,0
6632,2,1,1
6633,1,2,1
6634,1,4,0
6635,4,1,1
6636,3,0,0
6637,28,4,1
6638,2,4,1
6639,3,1,0
6640,4,2,1
6641,3,0,1
6642,8,5,0
6643,10,10,0
6644,12,6,1
6645,4,4,0
6646,24,6,1
6647,8,4,1
6648,1,3,0
6649,9,1,1
6650,2,2,1
6651,0,2,0
6652,0,2,0
6653,6,2,0
6654,3,0,0
6655,3,1,0
6656,1,3,0
6657,2,0,1
6658,10,0,1
6659,1,1,1
6660,3,6,0
6661,1,3,1
6662,1,0,1
6663,8,2,1
6664,1,0,0
6665,3,0,1
6666,3,2,1
6667,4,0,1
6668,10,12,0
6669,7,2,1
6670,6,9,0
6671,4,0,0
6672,0,3,0
6673,6,8,0
6674,2,1,1
6675,3,0,1
6676,6,0,1
6677,6,13,0
6678,3,5,0
6679,16,3,1
6680,2,4,0
6681,1,4,0
6682,7,1,1
6683,1,0,0
6684,5,0,0
6685,2,0,1
6686,9,6,1
6687,3,2,1
6688,0,1,0
6689,1,3,0
6690,0,0,1
6691,2,3,0
6692,9,7,1
6693,7,1,1
6694,8,4,0
6695,1,0,1
6696,3,6,0
6697,11,3,1
6698,2,9,0
6699,4,2,1
6700,3,0,1
6701,3,1,1
6702,2,3,0
6703,14,18,1
6704,6,9,0
6705,5,26,0
6706,4,1,0
6707,1,9,0
6708,4,5,0
6709,5,1,1
6710,9,4,0
6711,5,3,1
6712,5,6,0
6713,14,9,1
6714,4,4,0
6715,23,2,1
6716,2,8,0
6717,2,2,0
6718,5,13,0
6719,4,1,1
6720,11,1,1
6721,10,0,1
6722,2,4,0
6723,7,2,0
6724,2,4,1
6725,0,0,1
6726,11,2,1
6727,5,1,1
6728,1,0,0
6729,13,10,0
6730,5,1,1
6731,1,7,0
6732,1,0,1
6733,3,6,1
6734,2,7,1
6735,3,2,0
6736,5,0,1
6737,9,0,1
6738,11,4,0
6739,13,10,0
6740,7,1,1
6741,9,4,1
6742,0,0,1
6743,2,0,0
6744,5,0,1
6745,7,0,1
6746,4,2,0
6747,3,1,0
6748,6,0,1
6749,6,17,0
6750,11,10,0
6751,5,3,0
6752,1,3,1
6753,0,3,0
6754,5,2,0
6755,5,4,0
6756,6,5,1
6757,4,2,1
6758,3,0,1
6759,5,2,0
6760,0,1,0
6761,1,2,1
6762,6,9,1
6763,2,2,0
6764,0,8,0
6765,5,8,0
6766,2,1,0
6767,2,1,0
6768,2,2,1
6769,5,4,0
6770,2,2,1
6771,4,2,0
6772,7,0,1
6773,2,2,0
6774,15,9,0
6775,4,5,0
6776,5,18,1
6777,4,7,0
6778,13,5,1
6779,5,0,1
6780,0,0,0
6781,2,3,0
6782,0,0,1
6783,0,4,0
6784,2,0,1
6785,4,0,1
6786,3,3,0
6787,5,0,1
6788,7,9,1
6789,5,5,1
6790,9,5,1
6791,9,0,1
6792,3,1,0
6793,3,1,0
6794,8,4,0
6795,5,7,0
6796,4,3,1
6797,4,1,1
6798,5,1,0
6799,2,1,1
6800,6,0,1
6801,2,2,1
6802,1,3,0
6803,5,2,1
6804,2,4,0
6805,3,6,1
6806,0,5,0
6807,1,3,0
6808,4,1,1
6809,1,6,0
6810,8,12,0
6811,5,3,1
6812,0,2,0
6813,10,10,0
6814,4,3,1
6815,2,4,1
6816,3,1,1
6817,2,0,1
6818,14,4,1
6819,1,1,0
6820,1,3,0
6821,2,7,0
6822,12,4,1
6823,4,1,0
6824,8,8,0
6825,13,0,1
6826,0,3,0
6827,7,5,1
6828,7,4,0
6829,5,8,0
6830,3,0,1
6831,5,6,1
6832,1,7,0
6833,9,8,0
6834,3,3,0
6835,4,4,0
6836,7,19,0
6837,5,3,0
6838,5,6,0
6839,4,3,1
6840,4,8,0
6841,7,2,0
6842,6,2,0
6843,1,2,1
6844,3,1,1
6845,2,1,0
6846,7,1,1
6847,5,11,0
6848,0,1,1
6849,12,6,1
6850,6,0,1
6851,7,2,1
6852,6,4,0
6853,4,4,0
6854,7,0,1
6855,0,2,1
6856,1,5,0
6857,4,2,1
6858,5,1,1
6859,6,1,1
6860,13,6,0
6861,2,3,0
6862,0,2,1
6863,1,3,0
6864,14,1,1
6865,6,4,1
6866,5,0,1
6867,5,3,1
6868,3,1,1
6869,1,2,0
6870,3,3,0
6871,5,3,0
6872,12,3,1
6873,2,1,0
6874,0,5,0
6875,2,8,0
6876,3,1,1
6877,4,9,0
6878,1,3,0
6879,3,1,0
6880,1,0,1
6881,3,3,0
6882,1,8,0
6883,2,0,0
6884,4,5,1
6885,2,6,0
6886,4,2,1
6887,3,4,0
6888,2,4,0
6889,0,0,1
6890,4,0,1
6891,2,0,1
6892,0,5,0
6893,5,1,1
6894,8,0,1
6895,4,12,0
6896,1,0,0
6897,2,0,1
6898,3,0,0
6899,1,3,0
6900,5,1,1
6901,1,2,0
6902,0,2,0
6903,1,2,0
6904,3,0,1
6905,3,2,1
6906,5,8,0
6907,2,1,0
6908,14,16,1
6909,3,7,1
6910,6,5,1
6911,1,7,0
6912,2,2,1
6913,6,1,1
6914,1,3,0
6915,3,5,0
6916,2,1,0
6917,0,4,0
6918,3,3,0
6919,2,0,1
6920,2,1,1
6921,5,4,1
6922,9,1,1
6923,2,5,1
6924,0,2,0
6925,6,0,1
6926,4,15,0
6927,2,5,0
6928,1,1,1
6929,4,15,0
6930,5,3,1
6931,7,0,1
6932,3,2,1
6933,4,5,1
6934,6,2,0
6935,0,3,0
6936,2,1,0
6937,5,1,1
6938,3,2,0
6939,1,0,1
6940,1,5,0
6941,6,7,1
6942,0,1,0
6943,4,4,0
6944,2,1,1
6945,5,5,0
6946,1,6,0
6947,3,9,0
6948,16,12,1
6949,7,0,1
6950,8,6,0
6951,0,0,1
6952,4,2,0
6953,6,0,1
6954,4,4,1
6955,3,1,1
6956,2,6,1
6957,3,7,0
6958,3,3,1
6959,2,11,0
6960,1,7,0
6961,7,1,1
6962,6,2,0
6963,1,3,1
6964,1,4,0
6965,13,6,0
6966,9,8,0
6967,4,1,1
6968,3,3,1
6969,3,3,0
6970,1,7,0
6971,2,0,0
6972,4,7,0
6973,3,2,1
6974,6,1,0
6975,5,4,0
6976,3,0,1
6977,2,4,0
6978,5,12,1
6979,0,1,1
6980,2,7,0
6981,4,5,1
6982,8,8,0
6983,12,6,1
6984,7,4,1
6985,2,6,0
6986,11,3,1
6987,2,1,0
6988,13,7,0
6989,3,1,1
6990,15,7,1
6991,1,6,0
6992,5,3,1
6993,0,1,0
6994,6,0,1
6995,1,1,1
6996,12,2,1
6997,2,0,1
6998,4,3,0
6999,1,4,0
7000,3,3,0
7001,0,3,0
7002,4,3,0
7003,8,5,1
7004,9,6,0
7005,2,1,0
7006,3,0,0
7007,0,4,0
7008,9,0,1
7009,2,1,0
7010,0,2,0
7011,3,13,0
7012,8,2,1
7013,13,2,1
7014,5,5,1
7015,7,0,1
7016,1,0,1
7017,6,5,1
7018,1,1,0
7019,7,3,1
7020,4,1,0
7021,4,6,0
7022,0,3,0
7023,3,0,1
7024,1,3,1
7025,2,0,1
7026,3,3,0
7027,5,2,1
7028,1,1,1
7029,1,4,0
7030,1,1,1
7031,5,0,0
7032,8,6,0
7033,3,11,1
7034,4,3,1
7035,1,0,1
7036,2,4,0
7037,2,2,0
7038,0,2,1
7039,0,1,1
7040,1,0,0
7041,3,1,0
7042,4,2,1
7043,5,5,0
7044,5,7,0
7045,2,1,1
7046,5,1,1
7047,10,8,1
7048,6,0,1
7049,4,2,0
7050,7,6,1
7051,6,3,0
7052,4,1,0
7053,5,1,0
7054,6,1,1
7055,7,3,1
7056,1,3,1
7057,7,4,0
7058,5,1,1
7059,4,3,0
7060,5,8,0
7061,7,0,1
7062,2,1,1
7063,9,1,1
7064,2,4,1
7065,0,0,1
7066,1,0,1
7067,3,2,1
7068,24,2,1
7069,4,2,0
7070,3,1,0
7071,5,4,0
7072,2,8,0
7073,2,2,0
7074,10,8,1
7075,3,0,1
7076,11,4,0
7077,3,3,0
7078,3,2,0
7079,5,3,1
7080,4,1,1
7081,3,1,1
7082,3,0,1
7083,1,1,0
7084,2,3,0
7085,5,4,1
7086,0,2,1
7087,6,2,0
7088,8,3,1
7089,16,2,1
7090,5,3,0
7091,5,2,1
7092,1,4,0
7093,2,3,0
7094,1,1,1
7095,9,6,0
7096,5,2,1
7097,4,4,0
7098,0,7,0
7099,10,6,1
7100,15,1,0
7101,1,1,1
7102,2,2,1
7103,9,6,1
7104,3,2,0
7105,3,0,1
7106,0,12,0
7107,15,1,1
7108,0,4,0
7109,0,6,0
7110,0,1,1
7111,14,7,1
7112,1,6,0
7113,4,3,0
7114,7,2,0
7115,1,4,0
7116,5,0,1
7117,6,0,1
7118,6,3,1
7119,5,2,1
7120,3,5,0
7121,5,3,0
7122,2,5,0
7123,7,4,1
7124,4,2,0
7125,0,4,0
7126,0,2,0
7127,4,3,1
7128,6,14,1
7129,5,3,1
7130,6,2,1
7131,1,1,1
7132,0,5,0
7133,2,4,1
7134,7,1,1
7135,0,1,0
7136,3,1,0
7137,7,15,0
7138,6,7,1
7139,0,1,0
7140,3,6,1
7141,4,7,0
7142,11,5,1
7143,10,2,1
7144,9,0,1
7145,2,0,1
7146,8,1,1
7147,2,0,1
7148,6,2,1
7149,9,4,1
7150,2,2,1
7151,3,4,0
7152,9,1,1
7153,14,3,1
7154,4,6,0
7155,7,10,0
7156,0,3,0
7157,3,5,0
7158,4,3,1
7159,2,3,0
7160,3,3,0
7161,0,2,1
7162,1,0,1
7163,2,0,1
7164,2,4,1
7165,3,1,0
7166,1,2,0
7167,1,2,0
7168,0,5,0
7169,1,5,0
7170,2,3,0
7171,3,3,0
7172,1,3,0
7173,4,1,1
7174,10,0,1
7175,15,13,0
7176,11,6,1
7177,8,2,1
7178,5,3,0
7179,4,19,0
7180,13,1,1
7181,2,0,0
7182,5,4,0
7183,2,3,0
7184,0,1,0
7185,2,1,0
7186,1,0,1
7187,4,1,1
7188,20,2,1
7189,3,12,0
7190,4,5,0
7191,4,1,0
7192,6,0,1
7193,5,2,1
7194,2,4,1
7195,3,1,1
7196,2,5,0
7197,4,3,1
7198,4,5,0
7199,0,0,0
7200,4,1,1
7201,0,0,1
7202,3,0,1
7203,2,1,1
7204,7,6,0
7205,3,2,1
7206,8,6,0
7207,4,6,0
7208,1,2,0
7209,10,5,1
7210,8,3,1
7211,1,2,1
7212,1,2,0
7213,5,2,0
7214,2,0,1
7215,4,0,1
7216,10,11,0
7217,2,1,0
7218,0,1,0
7219,15,8,1
7220,2,4,0
7221,4,0,1
7222,4,7,0
7223,2,6,0
7224,1,2,0
7225,6,4,0
7226,1,2,0
7227,6,3,0
7228,4,3,1
7229,2,7,1
7230,0,3,0
7231,6,2,1
7232,1,1,1
7233,1,4,0
7234,7,2,1
7235,5,4,1
7236,2,2,1
7237,5,8,1
7238,4,1,1
7239,6,2,1
7240,3,6,0
7241,0,1,1
7242,3,0,1
7243,8,15,0
7244,5,7,0
7245,0,1,1
7246,22,15,1
7247,10,1,1
7248,3,4,1
7249,10,5,1
7250,7,2,1
7251,2,0,1
7252,10,5,1
7253,3,1,1
7254,13,2,1
7255,0,0,1
7256,3,2,1
7257,3,2,0
7258,1,2,1
7259,11,10,0
7260,2,4,0
7261,6,4,0
7262,3,0,1
7263,2,0,1
7264,2,6,0
7265,4,2,1
7266,0,0,1
7267,8,5,0
7268,1,2,1
7269,0,5,0
7270,8,17,0
7271,5,5,0
7272,13,3,1
7273,7,2,0
7274,0,4,0
7275,6,1,0
7276,3,8,0
7277,4,2,1
7278,10,15,0
7279,2,4,0
7280,2,2,0
7281,2,0,1
7282,3,2,1
7283,4,14,0
7284,0,1,0
7285,3,5,0
7286,2,1,0
7287,0,0,1
7288,6,4,1
7289,4,1,1
7290,5,2,1
7291,5,2,1
7292,0,4,1
7293,6,2,0
7294,2,1,1
7295,5,1,1
7296,2,0,1
7297,1,1,1
7298,4,7,1
7299,2,3,0
7300,2,6,0
7301,2,3,0
7302,3,4,0
7303,0,8,0
7304,3,3,1
7305,2,2,0
7306,1,0,1
7307,1,1,0
7308,1,2,0
7309,6,12,0
7310,0,6,0
7311,3,2,0
7312,6,6,1
7313,0,1,1
7314,6,6,0
7315,6,7,0
7316,10,4,1
7317,4,0,1
7318,3,0,1
7319,6,3,0
7320,12,4,1
7321,6,2,1
7322,1,5,0
7323,1,3,0
7324,3,0,1
7325,4,1,1
7326,4,6,1
7327,2,1,0
7328,0,0,0
7329,5,2,1
7330,1,0,1
7331,0,7,0
7332,2,0,1
7333,3,5,0
7334,3,2,0
7335,5,2,1
7336,1,0,0
7337,4,7,0
7338,0,6,0
7339,4,6,0
7340,3,3,1
7341,16,1,1
7342,1,0,1
7343,1,4,0
7344,3,3,1
7345,1,2,0
7346,11,4,1
7347,3,3,1
7348,4,7,1
7349,5,3,0
7350,1,4,0
7351,4,4,0
7352,2,1,0
7353,8,4,1
7354,3,1,1
7355,7,6,0
7356,0,1,0
7357,5,0,0
7358,3,0,1
7359,2,4,0
7360,4,4,1
7361,8,0,1
7362,2,2,0
7363,6,0,1
7364,8,1,1
7365,6,4,0
7366,3,5,0
7367,1,6,0
7368,2,5,0
7369,3,1,0
7370,7,2,1
7371,5,1,1
7372,1,0,1
7373,5,1,1
7374,5,0,1
7375,0,1,0
7376,4,2,0
7377,5,6,0
7378,3,2,1
7379,2,1,0
7380,3,1,1
7381,1,2,0
7382,5,4,1
7383,3,2,1
7384,9,8,0
7385,3,0,1
7386,8,1,0
7387,3,1,0
7388,1,2,1
7389,5,7,0
7390,10,6,1
7391,1,4,1
7392,7,1,0
7393,3,0,1
7394,6,1,0
7395,4,2,1
7396,3,8,1
7397,2,4,0
7398,7,1,1
7399,5,1,1
7400,4,1,1
7401,4,8,0
7402,1,3,0
7403,4,4,0
7404,1,0,1
7405,5,0,1
7406,10,0,0
7407,1,1,0
7408,10,13,0
7409,2,6,0
7410,1,1,1
7411,2,2,1
7412,5,5,1
7413,2,4,0
7414,18,5,1
7415,4,0,0
7416,3,1,1
7417,0,2,0
7418,7,5,0
7419,1,5,0
7420,0,0,0
7421,9,1,1
7422,4,0,0
7423,1,0,1
7424,5,0,1
7425,4,0,1
7426,5,0,1
7427,4,2,0
7428,5,1,0
7429,1,4,1
7430,1,4,0
7431,14,6,1
7432,2,0,1
7433,2,5,0
7434,6,18,0
7435,2,0,1
7436,4,2,1
7437,6,0,1
7438,12,8,1
7439,2,5,0
7440,3,4,0
7441,2,4,0
7442,2,6,0
7443,0,4,1
7444,8,9,0
7445,1,2,0
7446,2,2,0
7447,4,1,1
7448,11,10,1
7449,10,2,1
7450,0,4,0
7451,5,4,1
7452,1,0,0
7453,6,1,1
7454,1,2,1
7455,4,5,1
7456,6,3,1
7457,0,3,0
7458,3,4,1
7459,5,7,0
7460,5,4,0
7461,2,2,0
7462,3,0,0
7463,11,0,1
7464,1,10,0
7465,7,5,1
7466,4,4,0
7467,12,4,1
7468,3,1,0
7469,1,0,0
7470,7,0,1
7471,0,2,0
7472,10,0,1
7473,6,8,0
7474,5,2,1
7475,0,2,0
7476,2,4,0
7477,2,7,0
7478,0,2,0
7479,0,0,0
7480,5,2,1
7481,0,2,1
7482,8,1,0
7483,1,0,1
7484,6,3,1
7485,3,5,1
7486,3,0,1
7487,0,2,0
7488,1,3,1
7489,12,14,0
7490,0,1,1
7491,1,3,0
7492,6,12,0
7493,1,1,1
7494,3,2,0
7495,10,3,1
7496,4,5,1
7497,2,0,1
7498,4,0,1
7499,0,2,1
7500,3,0,1
7501,11,5,1
7502,0,2,0
7503,4,2,1
7504,1,2,1
7505,3,1,1
7506,12,0,1
7507,2,2,0
7508,6,4,0
7509,8,1,0
7510,1,0,0
7511,6,2,1
7512,0,4,1
7513,6,4,1
7514,8,4,1
7515,3,14,0
7516,2,6,0
7517,4,7,0
7518,0,3,0
7519,2,3,0
7520,0,4,0
7521,4,18,0
7522,4,1,1
7523,4,3,0
7524,3,0,1
7525,0,1,1
7526,3,10,0
7527,8,1,1
7528,3,2,0
7529,0,2,0
7530,7,7,0
7531,9,1,1
7532,4,6,0
7533,6,4,1
7534,9,19,0
7535,0,1,0
7536,7,18,0
7537,2,2,0
7538,1,4,0
7539,15,7,1
7540,2,0,1
7541,2,1,0
7542,3,1,1
7543,8,4,0
7544,2,1,0
7545,9,7,0
7546,1,1,0
7547,3,1,0
7548,6,2,1
7549,3,3,0
7550,1,5,0
7551,2,3,0
7552,3,1,0
7553,1,1,0
7554,4,3,0
7555,0,1,0
7556,2,1,0
7557,3,1,1
7558,5,6,1
7559,6,1,1
7560,2,2,0
7561,0,3,0
7562,1,3,0
7563,13,12,0
7564,17,9,0
7565,8,2,1
7566,2,4,0
7567,5,2,1
7568,2,1,1
7569,4,3,0
7570,6,1,1
7571,1,0,1
7572,5,5,0
7573,3,4,0
7574,3,0,1
7575,3,3,0
7576,3,3,1
7577,4,1,1
7578,4,4,0
7579,1,5,1
7580,5,2,0
7581,2,3,0
7582,2,2,0
7583,3,3,1
7584,4,2,1
7585,1,1,1
7586,2,5,0
7587,13,0,1
7588,3,2,1
7589,1,1,1
7590,6,0,1
7591,1,4,0
7592,3,8,0
7593,9,5,1
7594,7,0,1
7595,5,12,0
7596,2,0,1
7597,2,0,1
7598,6,4,1
7599,4,1,0
7600,0,1,0
7601,1,3,0
7602,13,18,0
7603,4,2,1
7604,5,1,1
7605,3,0,1
7606,5,7,0
7607,1,2,0
7608,7,1,1
7609,0,2,0
7610,2,0,1
7611,0,0,0
7612,4,3,1
7613,1,7,0
7614,2,2,0
7615,3,3,1
7616,6,3,1
7617,3,2,0
7618,7,5,1
7619,2,2,0
7620,1,4,0
7621,2,4,0
7622,0,1,0
7623,5,5,1
7624,0,0,1
7625,5,6,0
7626,2,3,1
7627,2,4,0
7628,1,1,0
7629,1,3,1
7630,7,4,1
7631,5,5,1
7632,3,0,1
7633,2,1,0
7634,3,2,0
7635,5,0,1
7636,4,5,0
7637,4,0,1
7638,8,1,1
7639,0,5,0
